消费,890126,6225 00** **** 0220,25.23元,2018/01/26   10:55:33
消费,890127,6225 00** **** 0220,16.77元,2018/01/26   10:56:13
消费,890128,6225 00** **** 0220,20.95元,2018/01/26   10:56:52
消费,890129,6225 00** **** 0220,56.84元,2018/01/26   10:57:30
消费,890130,6225 00** **** 0220,21.10元,2018/01/26   10:58:09
消费,890131,6225 00** **** 0220,92.20元,2018/01/26   10:58:47
消费,890132,6225 00** **** 0220,79.86元,2018/01/26   10:59:27
消费,890133,6225 00** **** 0220,17.71元,2018/01/26   11:00:06
消费,890134,6225 00** **** 0220,30.10元,2018/01/26   11:00:45
消费,890135,6225 00** **** 0220,96.32元,2018/01/26   11:01:24
消费,890136,6225 00** **** 0220,25.46元,2018/01/26   11:02:03
消费,890137,6225 00** **** 0220,38.43元,2018/01/26   11:02:42
消费,890138,6225 00** **** 0220,43.46元,2018/01/26   11:03:21
消费,890139,6225 00** **** 0220,27.33元,2018/01/26   11:03:59
消费,890140,6225 00** **** 0220,42.68元,2018/01/26   11:04:39
消费,890142,6225 00** **** 0220,36.47元,2018/01/26   11:05:18
消费,890143,6225 00** **** 0220,0.72元,2018/01/26   11:05:56
消费,890144,6225 00** **** 0220,68.19元,2018/01/26   11:06:35
消费,890145,6225 00** **** 0220,58.55元,2018/01/26   11:07:15
消费,890146,6225 00** **** 0220,89.27元,2018/01/26   11:07:54
消费,890147,6225 00** **** 0220,79.00元,2018/01/26   11:08:33
消费,890148,6225 00** **** 0220,0.26元,2018/01/26   11:09:11
消费,890149,6225 00** **** 0220,14.48元,2018/01/26   11:09:50
消费,890150,6225 00** **** 0220,52.40元,2018/01/26   11:10:29
消费,890151,6225 00** **** 0220,44.77元,2018/01/26   11:11:08
消费,890152,6225 00** **** 0220,78.84元,2018/01/26   11:11:48
消费,890153,6225 00** **** 0220,28.88元,2018/01/26   11:12:28
消费,890154,6225 00** **** 0220,7.33元,2018/01/26   11:13:08
消费,890155,6225 00** **** 0220,69.71元,2018/01/26   11:13:47
消费,890156,6225 00** **** 0220,96.51元,2018/01/26   11:14:26
消费,890157,6225 00** **** 0220,75.77元,2018/01/26   11:15:06
消费,890158,6225 00** **** 0220,98.91元,2018/01/26   11:15:47
消费,890159,6225 00** **** 0220,33.28元,2018/01/26   11:16:26
消费,890160,6225 00** **** 0220,6.85元,2018/01/26   11:17:05
消费,890161,6225 00** **** 0220,46.20元,2018/01/26   11:17:45
消费,890162,6225 00** **** 0220,56.52元,2018/01/26   11:18:24
消费,890163,6225 00** **** 0220,20.92元,2018/01/26   11:19:04
消费,890164,6225 00** **** 0220,50.12元,2018/01/26   11:19:44
消费,890165,6225 00** **** 0220,87.52元,2018/01/26   11:20:23
消费,890166,6225 00** **** 0220,30.79元,2018/01/26   11:21:02
消费,890167,6225 00** **** 0220,65.11元,2018/01/26   11:21:41
消费,890168,6225 00** **** 0220,29.07元,2018/01/26   11:22:21
消费,890169,6225 00** **** 0220,77.53元,2018/01/26   11:23:00
消费,890170,6225 00** **** 0220,61.03元,2018/01/26   11:23:40
消费,890171,6225 00** **** 0220,51.21元,2018/01/26   11:24:19
消费,890172,6225 00** **** 0220,43.27元,2018/01/26   11:24:58
消费,890173,6225 00** **** 0220,81.84元,2018/01/26   11:25:36
消费,890174,6225 00** **** 0220,6.58元,2018/01/26   11:26:15
消费,890175,6225 00** **** 0220,10.02元,2018/01/26   11:26:54
消费,890176,6225 00** **** 0220,51.45元,2018/01/26   11:27:33
消费,890177,6225 00** **** 0220,86.59元,2018/01/26   11:28:19
消费,890178,6225 00** **** 0220,25.69元,2018/01/26   11:28:58
消费,890179,6225 00** **** 0220,19.72元,2018/01/26   11:29:37
消费,890180,6225 00** **** 0220,19.70元,2018/01/26   11:30:17
消费,890181,6225 00** **** 0220,55.57元,2018/01/26   11:30:56
消费,890182,6225 00** **** 0220,80.05元,2018/01/26   11:31:36
消费,890183,6225 00** **** 0220,68.79元,2018/01/26   11:32:16
消费,890184,6225 00** **** 0220,79.13元,2018/01/26   11:32:55
消费,890185,6225 00** **** 0220,43.32元,2018/01/26   11:33:33
消费,890186,6225 00** **** 0220,14.04元,2018/01/26   11:34:13
消费,890187,6225 00** **** 0220,27.19元,2018/01/26   11:34:52
消费,890188,6225 00** **** 0220,48.45元,2018/01/26   11:35:32
消费,890189,6225 00** **** 0220,99.13元,2018/01/26   11:36:11
消费,890190,6225 00** **** 0220,28.92元,2018/01/26   11:36:50
消费,890191,6225 00** **** 0220,6.86元,2018/01/26   11:37:29
消费,890192,6225 00** **** 0220,28.31元,2018/01/26   11:38:08
消费,890193,6225 00** **** 0220,90.93元,2018/01/26   11:38:48
消费,890194,6225 00** **** 0220,56.21元,2018/01/26   11:39:27
消费,890195,6225 00** **** 0220,90.52元,2018/01/26   11:40:06
消费,890196,6225 00** **** 0220,47.29元,2018/01/26   11:40:46
消费,890197,6225 00** **** 0220,9.37元,2018/01/26   11:41:25
消费,890198,6225 00** **** 0220,0.26元,2018/01/26   11:42:03
消费,890199,6225 00** **** 0220,6.53元,2018/01/26   11:42:42
消费,890200,6225 00** **** 0220,2.97元,2018/01/26   11:43:20
消费,890201,6225 00** **** 0220,30.57元,2018/01/26   11:43:59
消费,890202,6225 00** **** 0220,27.19元,2018/01/26   11:44:39
消费,890203,6225 00** **** 0220,66.19元,2018/01/26   11:45:17
消费,890204,6225 00** **** 0220,19.21元,2018/01/26   11:45:57
消费,890205,6225 00** **** 0220,25.23元,2018/01/26   11:46:37
消费,890206,6225 00** **** 0220,84.30元,2018/01/26   11:47:16
消费,890207,6225 00** **** 0220,37.04元,2018/01/26   11:47:55
消费,890208,6225 00** **** 0220,52.08元,2018/01/26   11:48:35
消费,890209,6225 00** **** 0220,72.51元,2018/01/26   11:49:14
消费,890210,6225 00** **** 0220,52.73元,2018/01/26   11:49:53
消费,890211,6225 00** **** 0220,53.31元,2018/01/26   11:50:33
消费,890212,6225 00** **** 0220,96.04元,2018/01/26   11:51:12
消费,890213,6225 00** **** 0220,99.73元,2018/01/26   11:51:51
消费,890214,6225 00** **** 0220,74.95元,2018/01/26   11:52:30
消费,890215,6225 00** **** 0220,40.19元,2018/01/26   11:53:10
消费,890216,6225 00** **** 0220,79.63元,2018/01/26   11:53:49
消费,890217,6225 00** **** 0220,17.24元,2018/01/26   11:54:28
消费,890218,6225 00** **** 0220,46.01元,2018/01/26   11:55:08
消费,890219,6225 00** **** 0220,35.01元,2018/01/26   11:55:47
消费,890220,6225 00** **** 0220,97.33元,2018/01/26   11:56:26
消费,890221,6225 00** **** 0220,20.66元,2018/01/26   11:57:06
消费,890222,6225 00** **** 0220,40.56元,2018/01/26   11:57:45
消费,890223,6225 00** **** 0220,94.15元,2018/01/26   11:58:25
消费,890224,6225 00** **** 0220,90.20元,2018/01/26   11:59:05
消费,890225,6225 00** **** 0220,15.98元,2018/01/26   11:59:46
消费,890226,6225 00** **** 0220,7.52元,2018/01/26   12:00:25
消费,890227,6225 00** **** 0220,22.49元,2018/01/26   12:01:04
消费,890228,6225 00** **** 0220,66.54元,2018/01/26   12:01:44
消费,890229,6225 00** **** 0220,64.24元,2018/01/26   12:02:23
消费,890230,6225 00** **** 0220,35.76元,2018/01/26   12:03:03
消费,890231,6225 00** **** 0220,95.99元,2018/01/26   12:03:42
消费,890232,6225 00** **** 0220,53.22元,2018/01/26   12:04:21
消费,890233,6225 00** **** 0220,48.65元,2018/01/26   12:05:00
消费,890234,6225 00** **** 0220,55.14元,2018/01/26   12:05:39
消费,890235,6225 00** **** 0220,5.38元,2018/01/26   12:06:18
消费,890236,6225 00** **** 0220,23.56元,2018/01/26   12:06:57
消费,890237,6225 00** **** 0220,67.92元,2018/01/26   12:07:37
消费,890238,6225 00** **** 0220,32.18元,2018/01/26   12:08:16
消费,890239,6225 00** **** 0220,96.54元,2018/01/26   12:08:55
消费,890240,6225 00** **** 0220,24.59元,2018/01/26   12:09:35
消费,890241,6225 00** **** 0220,15.54元,2018/01/26   12:10:14
消费,890242,6225 00** **** 0220,52.55元,2018/01/26   12:10:54
消费,890243,6225 00** **** 0220,51.59元,2018/01/26   12:11:34
消费,890244,6225 00** **** 0220,38.85元,2018/01/26   12:12:13
消费,890245,6225 00** **** 0220,36.39元,2018/01/26   12:12:53
消费,890246,6225 00** **** 0220,17.28元,2018/01/26   12:13:32
消费,890247,6225 00** **** 0220,95.29元,2018/01/26   12:14:11
消费,890248,6225 00** **** 0220,86.48元,2018/01/26   12:14:50
消费,890249,6225 00** **** 0220,70.24元,2018/01/26   12:15:30
消费,890250,6225 00** **** 0220,20.21元,2018/01/26   12:16:09
消费,890251,6225 00** **** 0220,32.19元,2018/01/26   12:16:49
消费,890252,6225 00** **** 0220,65.29元,2018/01/26   12:17:28
消费,890253,6225 00** **** 0220,20.03元,2018/01/26   12:18:08
消费,890254,6225 00** **** 0220,82.63元,2018/01/26   12:18:47
消费,890255,6225 00** **** 0220,70.40元,2018/01/26   12:19:27
消费,890256,6225 00** **** 0220,48.90元,2018/01/26   12:20:07
消费,890257,6225 00** **** 0220,78.65元,2018/01/26   12:20:46
消费,890258,6225 00** **** 0220,19.86元,2018/01/26   12:21:25
消费,890259,6225 00** **** 0220,74.80元,2018/01/26   12:22:05
消费,890260,6225 00** **** 0220,37.55元,2018/01/26   12:22:46
消费,890261,6225 00** **** 0220,38.69元,2018/01/26   12:23:25
消费,890262,6225 00** **** 0220,22.20元,2018/01/26   12:24:05
消费,890263,6225 00** **** 0220,38.15元,2018/01/26   12:24:45
消费,890264,6225 00** **** 0220,27.67元,2018/01/26   12:25:25
消费,890265,6225 00** **** 0220,14.96元,2018/01/26   12:26:04
消费,890266,6225 00** **** 0220,52.04元,2018/01/26   12:26:43
消费,890267,6225 00** **** 0220,94.18元,2018/01/26   12:27:22
消费,890268,6225 00** **** 0220,70.80元,2018/01/26   12:28:03
消费,890269,6225 00** **** 0220,81.21元,2018/01/26   12:28:43
免密支付,890270,6225 00** **** 0220,7.79元,2018/01/26   12:29:03
免密支付,890271,6225 00** **** 0220,0.07元,2018/01/26   12:29:16
免密支付,890272,6225 00** **** 0220,1.53元,2018/01/26   12:29:30
免密支付,890273,6225 00** **** 0220,3.13元,2018/01/26   12:29:45
免密支付,890274,6225 00** **** 0220,4.50元,2018/01/26   12:30:00
免密支付,890275,6225 00** **** 0220,4.75元,2018/01/26   12:30:14
免密支付,890276,6225 00** **** 0220,1.28元,2018/01/26   12:30:28
免密支付,890277,6225 00** **** 0220,0.82元,2018/01/26   12:30:42
免密支付,890278,6225 00** **** 0220,2.11元,2018/01/26   12:30:56
免密支付,890279,6225 00** **** 0220,2.09元,2018/01/26   12:31:10
免密支付,890280,6225 00** **** 0220,4.97元,2018/01/26   12:31:24
免密支付,890281,6225 00** **** 0220,0.64元,2018/01/26   12:31:38
免密支付,890282,6225 00** **** 0220,5.92元,2018/01/26   12:31:52
免密支付,890283,6225 00** **** 0220,2.57元,2018/01/26   12:32:06
免密支付,890284,6225 00** **** 0220,4.71元,2018/01/26   12:32:20
免密支付,890285,6225 00** **** 0220,7.46元,2018/01/26   12:32:34
免密支付,890286,6225 00** **** 0220,6.12元,2018/01/26   12:32:48
免密支付,890287,6225 00** **** 0220,5.61元,2018/01/26   12:33:03
免密支付,890288,6225 00** **** 0220,5.91元,2018/01/26   12:33:17
免密支付,890289,6225 00** **** 0220,0.45元,2018/01/26   12:33:30
免密支付,890290,6225 00** **** 0220,1.34元,2018/01/26   12:33:45
免密支付,890291,6225 00** **** 0220,8.97元,2018/01/26   12:34:00
免密支付,890292,6225 00** **** 0220,1.91元,2018/01/26   12:34:15
免密支付,890293,6225 00** **** 0220,3.17元,2018/01/26   12:34:30
免密支付,890294,6225 00** **** 0220,6.22元,2018/01/26   12:34:45
免密支付,890295,6225 00** **** 0220,0.05元,2018/01/26   12:34:58
免密支付,890296,6225 00** **** 0220,5.50元,2018/01/26   12:35:12
免密支付,890297,6225 00** **** 0220,3.24元,2018/01/26   12:35:27
免密支付,890298,6225 00** **** 0220,4.23元,2018/01/26   12:35:41
免密支付,890299,6225 00** **** 0220,0.27元,2018/01/26   12:35:54
免密支付,890300,6225 00** **** 0220,1.26元,2018/01/26   12:36:10
免密支付,890301,6225 00** **** 0220,9.54元,2018/01/26   12:36:25
免密支付,890302,6225 00** **** 0220,4.84元,2018/01/26   12:36:39
免密支付,890303,6225 00** **** 0220,0.51元,2018/01/26   12:36:53
免密支付,890304,6225 00** **** 0220,5.54元,2018/01/26   12:37:08
免密支付,890305,6225 00** **** 0220,2.76元,2018/01/26   12:37:24
免密支付,890306,6225 00** **** 0220,8.00元,2018/01/26   12:37:39
免密支付,890307,6225 00** **** 0220,1.17元,2018/01/26   12:37:53
免密支付,890308,6225 00** **** 0220,9.81元,2018/01/26   12:38:08
免密支付,890309,6225 00** **** 0220,7.86元,2018/01/26   12:38:22
免密支付,890310,6225 00** **** 0220,4.85元,2018/01/26   12:38:37
免密支付,890311,6225 00** **** 0220,9.29元,2018/01/26   12:38:52
免密支付,890312,6225 00** **** 0220,5.26元,2018/01/26   12:39:06
免密支付,890313,6225 00** **** 0220,4.15元,2018/01/26   12:39:20
免密支付,890314,6225 00** **** 0220,5.84元,2018/01/26   12:39:35
免密支付,890315,6225 00** **** 0220,6.21元,2018/01/26   12:39:49
免密支付,890316,6225 00** **** 0220,8.87元,2018/01/26   12:40:03
免密支付,890317,6225 00** **** 0220,8.46元,2018/01/26   12:40:18
免密支付,890318,6225 00** **** 0220,8.19元,2018/01/26   12:40:32
免密支付,890319,6225 00** **** 0220,5.76元,2018/01/26   12:40:46
免密支付,890320,6225 00** **** 0220,9.64元,2018/01/26   12:41:00
免密支付,890321,6225 00** **** 0220,5.66元,2018/01/26   12:41:15
免密支付,890322,6225 00** **** 0220,5.19元,2018/01/26   12:41:30
免密支付,890323,6225 00** **** 0220,9.61元,2018/01/26   12:41:44
免密支付,890324,6225 00** **** 0220,9.24元,2018/01/26   12:41:58
免密支付,890325,6225 00** **** 0220,5.03元,2018/01/26   12:42:13
免密支付,890326,6225 00** **** 0220,0.58元,2018/01/26   12:42:26
免密支付,890327,6225 00** **** 0220,6.82元,2018/01/26   12:42:41
免密支付,890328,6225 00** **** 0220,4.79元,2018/01/26   12:42:55
免密支付,890329,6225 00** **** 0220,9.82元,2018/01/26   12:43:09
免密支付,890330,6225 00** **** 0220,7.69元,2018/01/26   12:43:24
免密支付,890331,6225 00** **** 0220,4.28元,2018/01/26   12:43:38
免密支付,890332,6225 00** **** 0220,8.36元,2018/01/26   12:43:52
免密支付,890333,6225 00** **** 0220,4.20元,2018/01/26   12:44:06
免密支付,890334,6225 00** **** 0220,4.90元,2018/01/26   12:44:21
免密支付,890335,6225 00** **** 0220,6.01元,2018/01/26   12:44:35
免密支付,890336,6225 00** **** 0220,3.88元,2018/01/26   12:44:50
免密支付,890337,6225 00** **** 0220,1.89元,2018/01/26   12:45:04
免密支付,890338,6225 00** **** 0220,3.68元,2018/01/26   12:45:22
免密支付,890339,6225 00** **** 0220,2.99元,2018/01/26   12:45:37
免密支付,890340,6225 00** **** 0220,1.19元,2018/01/26   12:45:51
免密支付,890341,6225 00** **** 0220,3.29元,2018/01/26   12:46:06
免密支付,890342,6225 00** **** 0220,1.00元,2018/01/26   12:46:20
免密支付,890343,6225 00** **** 0220,6.27元,2018/01/26   12:46:34
免密支付,890344,6225 00** **** 0220,3.23元,2018/01/26   12:46:48
免密支付,890345,6225 00** **** 0220,4.86元,2018/01/26   12:47:03
免密支付,890346,6225 00** **** 0220,8.08元,2018/01/26   12:47:17
免密支付,890347,6225 00** **** 0220,6.30元,2018/01/26   12:47:31
免密支付,890348,6225 00** **** 0220,8.17元,2018/01/26   12:47:47
免密支付,890349,6225 00** **** 0220,4.97元,2018/01/26   12:48:01
免密支付,890350,6225 00** **** 0220,1.67元,2018/01/26   12:48:16
免密支付,890351,6225 00** **** 0220,6.39元,2018/01/26   12:48:31
免密支付,890352,6225 00** **** 0220,1.57元,2018/01/26   12:48:45
免密支付,890353,6225 00** **** 0220,1.41元,2018/01/26   12:49:00
免密支付,890354,6225 00** **** 0220,2.91元,2018/01/26   12:49:14
免密支付,890355,6225 00** **** 0220,0.52元,2018/01/26   12:49:28
免密支付,890356,6225 00** **** 0220,3.35元,2018/01/26   12:49:42
免密支付,890357,6225 00** **** 0220,5.42元,2018/01/26   12:49:56
免密支付,890358,6225 00** **** 0220,6.07元,2018/01/26   12:50:11
免密支付,890359,6225 00** **** 0220,3.13元,2018/01/26   12:50:25
免密支付,890360,6225 00** **** 0220,5.28元,2018/01/26   12:50:40
免密支付,890361,6225 00** **** 0220,1.14元,2018/01/26   12:50:54
免密支付,890362,6225 00** **** 0220,0.58元,2018/01/26   12:51:08
免密支付,890363,6225 00** **** 0220,3.06元,2018/01/26   12:51:22
免密支付,890364,6225 00** **** 0220,3.62元,2018/01/26   12:51:37
免密支付,890365,6225 00** **** 0220,2.03元,2018/01/26   12:51:52
免密支付,890366,6225 00** **** 0220,8.01元,2018/01/26   12:52:06
免密支付,890367,6225 00** **** 0220,6.68元,2018/01/26   12:52:21
免密支付,890368,6225 00** **** 0220,3.93元,2018/01/26   12:52:35
免密支付,890369,6225 00** **** 0220,9.24元,2018/01/26   12:52:50
免密支付,890370,6225 00** **** 0220,5.45元,2018/01/26   12:53:04
免密支付,890371,6225 00** **** 0220,4.12元,2018/01/26   12:53:18
免密支付,890372,6225 00** **** 0220,0.86元,2018/01/26   12:53:32
免密支付,890373,6225 00** **** 0220,0.30元,2018/01/26   12:53:46
免密支付,890374,6225 00** **** 0220,2.30元,2018/01/26   12:54:00
免密支付,890375,6225 00** **** 0220,2.78元,2018/01/26   12:54:14
免密支付,890376,6225 00** **** 0220,1.41元,2018/01/26   12:54:29
免密支付,890377,6225 00** **** 0220,5.97元,2018/01/26   12:54:43
免密支付,890378,6225 00** **** 0220,8.52元,2018/01/26   12:54:58
免密支付,890379,6225 00** **** 0220,5.85元,2018/01/26   12:55:12
免密支付,890380,6225 00** **** 0220,2.03元,2018/01/26   12:55:26
免密支付,890381,6225 00** **** 0220,4.10元,2018/01/26   12:55:40
免密支付,890382,6225 00** **** 0220,9.32元,2018/01/26   12:55:54
免密支付,890383,6225 00** **** 0220,3.05元,2018/01/26   12:56:08
免密支付,890384,6225 00** **** 0220,7.92元,2018/01/26   12:56:22
免密支付,890385,6225 00** **** 0220,9.16元,2018/01/26   12:56:37
免密支付,890386,6225 00** **** 0220,2.56元,2018/01/26   12:56:51
免密支付,890387,6225 00** **** 0220,0.74元,2018/01/26   12:57:04
免密支付,890388,6225 00** **** 0220,9.75元,2018/01/26   12:57:19
免密支付,890389,6225 00** **** 0220,7.40元,2018/01/26   12:57:33
免密支付,890390,6225 00** **** 0220,0.84元,2018/01/26   12:57:47
免密支付,890391,6225 00** **** 0220,4.86元,2018/01/26   12:58:01
免密支付,890392,6225 00** **** 0220,9.77元,2018/01/26   12:58:15
免密支付,890393,6225 00** **** 0220,3.16元,2018/01/26   12:58:30
免密支付,890394,6225 00** **** 0220,2.03元,2018/01/26   12:58:45
免密支付,890395,6225 00** **** 0220,1.35元,2018/01/26   12:59:00
免密支付,890396,6225 00** **** 0220,8.67元,2018/01/26   12:59:14
免密支付,890397,6225 00** **** 0220,9.50元,2018/01/26   12:59:29
免密支付,890398,6225 00** **** 0220,3.83元,2018/01/26   12:59:43
免密支付,890399,6225 00** **** 0220,2.60元,2018/01/26   12:59:57
免密支付,890400,6225 00** **** 0220,1.09元,2018/01/26   13:00:12
免密支付,890401,6225 00** **** 0220,0.05元,2018/01/26   13:00:25
免密支付,890402,6225 00** **** 0220,6.14元,2018/01/26   13:00:40
免密支付,890403,6225 00** **** 0220,2.47元,2018/01/26   13:00:54
免密支付,890404,6225 00** **** 0220,3.43元,2018/01/26   13:01:09
免密支付,890405,6225 00** **** 0220,8.13元,2018/01/26   13:01:23
免密支付,890406,6225 00** **** 0220,1.79元,2018/01/26   13:01:37
免密支付,890407,6225 00** **** 0220,4.21元,2018/01/26   13:01:52
免密支付,890408,6225 00** **** 0220,9.05元,2018/01/26   13:02:06
免密支付,890409,6225 00** **** 0220,2.04元,2018/01/26   13:02:21
免密支付,890410,6225 00** **** 0220,9.66元,2018/01/26   13:02:35
免密支付,890411,6225 00** **** 0220,7.03元,2018/01/26   13:02:50
免密支付,890412,6225 00** **** 0220,7.88元,2018/01/26   13:03:04
免密支付,890413,6225 00** **** 0220,9.74元,2018/01/26   13:03:18
免密支付,890414,6225 00** **** 0220,9.21元,2018/01/26   13:03:33
免密支付,890415,6225 00** **** 0220,3.14元,2018/01/26   13:03:47
免密支付,890416,6225 00** **** 0220,2.91元,2018/01/26   13:04:01
免密支付,890417,6225 00** **** 0220,0.62元,2018/01/26   13:04:15
免密支付,890418,6225 00** **** 0220,5.65元,2018/01/26   13:04:30
免密支付,890419,6225 00** **** 0220,6.61元,2018/01/26   13:04:45
免密支付,890420,6225 00** **** 0220,1.66元,2018/01/26   13:04:59
免密支付,890421,6225 00** **** 0220,9.55元,2018/01/26   13:05:13
免密支付,890422,6225 00** **** 0220,1.08元,2018/01/26   13:05:28
免密支付,890423,6225 00** **** 0220,8.69元,2018/01/26   13:05:43
免密支付,890424,6225 00** **** 0220,0.45元,2018/01/26   13:05:57
免密支付,890425,6225 00** **** 0220,0.31元,2018/01/26   13:06:10
免密支付,890426,6225 00** **** 0220,4.59元,2018/01/26   13:06:25
免密支付,890427,6225 00** **** 0220,4.62元,2018/01/26   13:06:40
免密支付,890428,6225 00** **** 0220,7.91元,2018/01/26   13:06:54
免密支付,890429,6225 00** **** 0220,2.69元,2018/01/26   13:07:09
免密支付,890430,6225 00** **** 0220,5.44元,2018/01/26   13:07:23
免密支付,890431,6225 00** **** 0220,7.88元,2018/01/26   13:07:37
免密支付,890432,6225 00** **** 0220,0.98元,2018/01/26   13:07:51
免密支付,890433,6225 00** **** 0220,8.88元,2018/01/26   13:08:05
免密支付,890434,6225 00** **** 0220,3.68元,2018/01/26   13:08:20
免密支付,890435,6225 00** **** 0220,3.55元,2018/01/26   13:08:34
免密支付,890436,6225 00** **** 0220,7.81元,2018/01/26   13:08:48
免密支付,890437,6225 00** **** 0220,8.61元,2018/01/26   13:09:03
免密支付,890438,6225 00** **** 0220,9.28元,2018/01/26   13:09:18
免密支付,890439,6225 00** **** 0220,3.80元,2018/01/26   13:09:33
免密支付,890440,6225 00** **** 0220,6.98元,2018/01/26   13:09:47
免密支付,890441,6225 00** **** 0220,8.51元,2018/01/26   13:10:02
免密支付,890442,6225 00** **** 0220,3.27元,2018/01/26   13:10:16
免密支付,890443,6225 00** **** 0220,6.67元,2018/01/26   13:10:31
免密支付,890444,6225 00** **** 0220,5.85元,2018/01/26   13:10:45
免密支付,890445,6225 00** **** 0220,3.67元,2018/01/26   13:10:59
免密支付,890446,6225 00** **** 0220,0.20元,2018/01/26   13:11:13
免密支付,890447,6225 00** **** 0220,5.71元,2018/01/26   13:11:28
免密支付,890448,6225 00** **** 0220,8.64元,2018/01/26   13:11:42
免密支付,890449,6225 00** **** 0220,1.84元,2018/01/26   13:11:57
免密支付,890450,6225 00** **** 0220,8.17元,2018/01/26   13:12:11
免密支付,890451,6225 00** **** 0220,5.92元,2018/01/26   13:12:26
免密支付,890452,6225 00** **** 0220,4.79元,2018/01/26   13:12:40
免密支付,890453,6225 00** **** 0220,6.81元,2018/01/26   13:12:54
免密支付,890454,6225 00** **** 0220,4.06元,2018/01/26   13:13:09
免密支付,890455,6225 00** **** 0220,2.41元,2018/01/26   13:13:23
免密支付,890456,6225 00** **** 0220,9.81元,2018/01/26   13:13:37
免密支付,890457,6225 00** **** 0220,8.66元,2018/01/26   13:13:52
免密支付,890458,6225 00** **** 0220,3.77元,2018/01/26   13:14:06
免密支付,890459,6225 00** **** 0220,9.70元,2018/01/26   13:14:21
免密支付,890460,6225 00** **** 0220,9.64元,2018/01/26   13:14:36
免密支付,890461,6225 00** **** 0220,9.30元,2018/01/26   13:14:50
免密支付,890462,6225 00** **** 0220,3.49元,2018/01/26   13:15:05
免密支付,890463,6225 00** **** 0220,0.73元,2018/01/26   13:15:18
免密支付,890464,6225 00** **** 0220,3.26元,2018/01/26   13:15:32
免密支付,890465,6225 00** **** 0220,3.89元,2018/01/26   13:15:47
免密支付,890466,6225 00** **** 0220,7.10元,2018/01/26   13:16:01
免密支付,890467,6225 00** **** 0220,7.88元,2018/01/26   13:16:16
免密支付,890468,6225 00** **** 0220,4.90元,2018/01/26   13:16:30
免密支付,890469,6225 00** **** 0220,9.36元,2018/01/26   13:16:45
免密支付,930070,6225 00** **** 0220,1.90元,2018/02/02   14:59:55
免密支付,930071,6225 00** **** 0220,9.57元,2018/02/02   15:00:09
免密支付,930072,6225 00** **** 0220,2.99元,2018/02/02   15:00:22
免密支付,930073,6225 00** **** 0220,9.57元,2018/02/02   15:00:36
免密支付,930074,6225 00** **** 0220,1.58元,2018/02/02   15:00:51
免密支付,930075,6225 00** **** 0220,3.87元,2018/02/02   15:01:05
免密支付,930076,6225 00** **** 0220,9.73元,2018/02/02   15:01:19
免密支付,930077,6225 00** **** 0220,4.37元,2018/02/02   15:01:39
免密支付,930078,6225 00** **** 0220,2.18元,2018/02/02   15:01:53
免密支付,930079,6225 00** **** 0220,5.41元,2018/02/02   15:02:07
免密支付,930080,6225 00** **** 0220,1.61元,2018/02/02   15:02:20
免密支付,930081,6225 00** **** 0220,1.09元,2018/02/02   15:02:38
免密支付,930082,6225 00** **** 0220,8.33元,2018/02/02   15:02:54
免密支付,930083,6225 00** **** 0220,0.73元,2018/02/02   15:03:20
免密支付,930084,6225 00** **** 0220,5.95元,2018/02/02   15:03:39
免密支付,930085,6225 00** **** 0220,7.12元,2018/02/02   15:03:53
免密支付,930086,6225 00** **** 0220,3.64元,2018/02/02   15:04:06
免密支付,930087,6225 00** **** 0220,4.53元,2018/02/02   15:04:21
免密支付,930088,6225 00** **** 0220,7.89元,2018/02/02   15:04:35
免密支付,930089,6225 00** **** 0220,9.13元,2018/02/02   15:04:49
免密支付,930090,6225 00** **** 0220,5.01元,2018/02/02   15:05:03
免密支付,930091,6225 00** **** 0220,7.22元,2018/02/02   15:05:17
免密支付,930092,6225 00** **** 0220,4.58元,2018/02/02   15:05:33
免密支付,930093,6225 00** **** 0220,1.90元,2018/02/02   15:05:47
免密支付,930094,6225 00** **** 0220,8.12元,2018/02/02   15:06:01
免密支付,930095,6225 00** **** 0220,7.72元,2018/02/02   15:06:15
免密支付,930096,6225 00** **** 0220,6.43元,2018/02/02   15:06:29
免密支付,930097,6225 00** **** 0220,2.71元,2018/02/02   15:06:43
免密支付,930098,6225 00** **** 0220,1.02元,2018/02/02   15:06:57
免密支付,930099,6225 00** **** 0220,1.46元,2018/02/02   15:07:11
免密支付,930100,6225 00** **** 0220,6.09元,2018/02/02   15:07:24
免密支付,930101,6225 00** **** 0220,8.86元,2018/02/02   15:07:39
免密支付,930102,6225 00** **** 0220,4.38元,2018/02/02   15:07:53
免密支付,930103,6225 00** **** 0220,2.50元,2018/02/02   15:08:07
免密支付,930104,6225 00** **** 0220,2.24元,2018/02/02   15:08:22
免密支付,930105,6225 00** **** 0220,3.31元,2018/02/02   15:08:36
免密支付,930106,6225 00** **** 0220,5.79元,2018/02/02   15:08:50
免密支付,930107,6225 00** **** 0220,0.15元,2018/02/02   15:09:03
免密支付,930108,6225 00** **** 0220,3.99元,2018/02/02   15:09:18
免密支付,930109,6225 00** **** 0220,8.28元,2018/02/02   15:09:32
免密支付,930110,6225 00** **** 0220,8.77元,2018/02/02   15:09:46
免密支付,930111,6225 00** **** 0220,3.36元,2018/02/02   15:10:01
免密支付,930112,6225 00** **** 0220,7.07元,2018/02/02   15:10:15
